,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,SCFI_1,SCFI_2,SCFI_3,SCFI_3_1,SCFI_4,SCFI_5,SCFI_5_1,SCFI_7,SCFI_6,SCFI_9,SCFI_10,SCFI_11,SCFI_11_1,SCFI_11_2,SCFI_11_3,SCFI_11_4,SCFI_12,SCFI_13,SCFI_14,SCFI_14_1,SCFI_14_2,SCFI_15,SCFI_16,SCFI_16_1,SCFI_17,SCFI_18,SCFI_19,SCFI_19_1,SCFI_19_2,SCFI_19_3,SCFI_20,SCFI_20_1,SCFI_20_2,SCFI_20_3,SCFI_20_4,SCFI_20_5,SCFI_21,SCFI_21_1,SCFI_31,SCFI_32,SCFI_33,SCFI_34,SCFI_40,SCFI_40_1,SCFI_40_2,SCFI_40_3,SCFI_40_4,SCFI_40_5,SCFI_40_6,SCFI_30,SCFI_35,SCFI_36,SCFI_37,SCFI_38,SCFI_39,SCFI_45,SCFI_45_1,SCFI_46,SCFI_47,SCFI_48,SCFI_49,SCFI_50,SCFI_50_1,SCFI_50_2,SCFI_42,SCFI_42_1,SCFI_42_2,SCFI_51,SCFI_51_1,SCFI_51_2,SCFI_52,SCFI_44,SCFI_43,SCFI_43_1,SCFI_60,SCFI_61,SCFI_62,SCFI_62_1,SCFI_62_2,SCFI_63,SCFI_64,SCFI_65,SCFI_70,SCFI_71,SCFI_72,SCFI_73,SCFI_73_1,SCFI_73_2,SCFI_74,SCFI_74_1,SCFI_74_2,SCFI_74_3,SCFI_75,SCFI_76,SCFI_80,SCFI_90,SCFI_101,SCFI_101_1,SCFI_101_3,SCFI_101_2,SCFI_102,SCFI_103,SCFI_103_1,SCFI_103_3,SCFI_103_2,SCFI_104,SCFI_01A,SCFI_02A,SCFI_03A,SCFI_04A,SCFI_04A1,SCFI_04A2,SCFI_05A,SCFI_06A,SCFI_07A,SCFI_09A,SCFI_11A,SCFI_12A,SCFI_13A,SCFI_14A,SCFI_15A,SCFI_20A,SCFI_30A,SCFI_31A,SCFI_32A,SCFI_32_A1,SCFI_32_A2,SCFI_32_A3,SCFI_34A,SCFI_33A,SCFI_35A,SCFI_35_A1,SCFI_36A,SCFI_37A,SCFI_40A,SCFI_41A,SCFI_42A,SCFI_42_1A,SCFI_42_2A,SCFI_42_3A,SCFI_43A,SCFI_44A,SCFI_45A,SCFI_45_1A,SCFI_46A,SCFI_47A,SCFI_8,SCFI_41,SCFI_08A,SCFI_10A,CREATED_DATE,UPDATED_DATE
2162,2024-06-30,2024-07-17 00:00:00,Q,NSIC,N,0,16251289135.0,-43572001779.0,191339718.0,,0.0,0.0,,0.0,-46294455154.0,2531113657.0,2531113657.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,2531113657.0,102223854903.0,0.0,,,,0.0,,,,,,102223854903.0,,0.0,-66000000000.0,-129144536289.0,0.0,904665000.0,,,,,,,-174099274924.0,0.0,15047598658.0,2832351399.0,0.0,2727266.0,0.0,,47395530.0,-1787831991.0,47395530.0,0.0,-134055307.0,,,218181819.0,,,0.0,,,0.0,-401659690.0,0.0,,-96665019008.0,0.0,0.0,,,891331132551.0,0.0,4015226072.0,895346358623.0,0.0,0.0,-301681950840.0,0.0,-301681950840.0,-566521708947.0,0.0,0.0,-566521708947.0,0.0,0.0,-868203659787.0,-69522320172.0,0.0,0.0,,0.0,0.0,-69522320172.0,-135522320172.0,,66000000000.0,0.0,5318538917632.0,-5639606936252.0,0.0,0.0,,,0.0,0.0,5790734553623.0,0.0,0.0,0.0,0.0,0.0,0.0,-100287436402.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,-100287436402.0,-100287436402.0,-90212396030.0,0.0,,,3195.0,-10075043567.0,0.0,0.0,0.0,0.0,0.0,-131506849.0,-5569953971405.0,0.0,2024-10-16 23:35:40.077476,2025-06-06 16:24:48.378531
2163,2024-06-30,,Q,SSI,Y,3,1059488841628.0,-789343969599.0,28297697629.0,0.0,121753423.0,12458365092.0,0.0,-43966880904.0,351424648924.0,473410404.0,156296972873.0,156296972873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161268835090.0,-144172055090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17096780000.0,-3481321145352.0,-788024861747.0,94143734801.0,-2815044488475.0,-3.0,24295979177.0,3308490895.0,0.0,0.0,0.0,0.0,0.0,-3471790866773.0,0.0,0.0,3830190405.0,0.0,-268437518498.0,-356408993525.0,0.0,46764394.0,1242742093.0,-6631.0,0.0,93244405708.0,-197731264560.0,0.0,-5322107957.0,0.0,-362453025936.0,1110910213876.0,1110905213876.0,5000000.0,-4879746747.0,0.0,0.0,-4879746747.0,-3206617856961.0,-9275987528.0,477272727.0,0.0,3389260272.0,0.0,100000000000.0,-1685369862.0,92905175609.0,100000000000.0,0.0,67249275874223.0,0.0,67249275874223.0,-62259031525100.0,0.0,0.0,-62259031525100.0,0.0,0.0,5090244349123.0,1976531667771.0,155035169321.0,141604351365.0,0.0,12925800000.0,505017956.0,2131566837092.0,129825264338.0,0.0,2000754786121.0,986786633.0,131480963713902.0,-133714040604081.0,0.0,147010760171.0,0.0,0.0,0.0,0.0,166647494493926.0,-161071288181.0,-8368667086.0,0.0,0.0,261236133100.0,-3459970323032.0,-766482555729.0,8175360135791.0,8175360135791.0,7955384821926.0,0.0,0.0,0.0,0.0,93951676650.0,126023637215.0,0.0,0.0,0.0,7408877580062.0,7408877580062.0,7369792170129.0,0.0,0.0,0.0,15157414959.0,0.0,23927994974.0,0.0,0.0,0.0,-1138152964167.0,-4511374043.0,-161959736774448.0,0.0,2024-10-16 23:35:40.077476,2025-06-06 16:24:48.378531
2164,2024-06-30,,Q,DSC,Y,3,24209505855.0,18161754925.0,934939454.0,0.0,49215908.0,0.0,0.0,-4693191123.0,12662520784.0,0.0,25107501351.0,25107501351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408036335157.0,-496206335000.0,213000000000.0,341296619994.0,0.0,217050163.0,349729000000.0,0.0,0.0,0.0,0.0,0.0,39152657738.0,0.0,-344237821921.0,-189010986.0,0.0,0.0,-5430441851.0,0.0,2100000.0,-573673639.0,-1051115168.0,0.0,-1529809938.0,-5024946000.0,0.0,1344308050.0,0.0,-12713563662.0,0.0,0.0,0.0,-429108386.0,0.0,0.0,-429108386.0,106628419869.0,-1492474066.0,2727273.0,0.0,0.0,0.0,0.0,4690463850.0,3200717057.0,0.0,0.0,1882333000000.0,0.0,1882333000000.0,-2099067839725.0,0.0,0.0,-2099067839725.0,0.0,0.0,-216734839725.0,-106905702799.0,311854079277.0,311854079277.0,0.0,0.0,0.0,204948376478.0,204948376478.0,0.0,0.0,0.0,10246346358780.0,-11693962605850.0,0.0,0.0,0.0,0.0,0.0,0.0,883692825906.0,0.0,-897357177.0,0.0,0.0,0.0,0.0,-564820778341.0,1072987470223.0,1072987470223.0,1072946377032.0,0.0,0.0,0.0,41093191.0,0.0,0.0,0.0,0.0,0.0,508166691882.0,508166691882.0,508111075082.0,0.0,0.0,0.0,0.0,55616800.0,0.0,0.0,0.0,0.0,9208269902.0,949406082.0,0.0,0.0,2024-10-16 23:35:40.077476,2025-06-06 16:24:48.378531
2165,2024-06-30,2024-07-19 00:00:00,Q,SSV,N,0,53227136759.0,100136191058.0,2239672155.0,,0.0,-173463329.0,,0.0,51656571014.0,0.0,494893468.0,2447818.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,492445650.0,-1087358.0,-1087358.0,,,,0.0,,,,,,0.0,,-490374500000.0,-121950412850.0,106992410592.0,0.0,-757612500.0,,,,,,,153857133927.0,0.0,-31204788292.0,165610702.0,0.0,-1229697682.0,-11292563798.0,,0.0,-1455696709.0,0.0,0.0,268550999.0,,,1069233056.0,,,0.0,,,-64000000.0,-61020371676.0,-10753235052.0,,-464403293348.0,-85262200.0,0.0,,,0.0,0.0,0.0,-85262200.0,0.0,0.0,4627217699323.0,0.0,4627217699323.0,-4477327399662.0,0.0,0.0,-4477327399662.0,0.0,0.0,149890299661.0,-314598255887.0,0.0,0.0,,0.0,0.0,-314598255887.0,-314598255887.0,,0.0,0.0,15882715542579.0,-15912961611743.0,0.0,0.0,,,0.0,0.0,12797134728406.0,0.0,0.0,0.0,0.0,227762026506.0,-229089075426.0,-30840883193.0,0.0,0.0,-3619850857.0,,,,0.0,0.0,0.0,,0.0,0.0,-30840883193.0,-30840883193.0,-30246069164.0,0.0,,,729721553.0,2513338.0,-1327048920.0,0.0,0.0,0.0,46413411218.0,3346645935.0,-12796402493515.0,0.0,2024-10-16 23:35:40.077476,2025-06-06 16:24:48.378531
2166,2020-06-30,,Q,AAS,Y,3,17363420175.0,5864658325.0,5871111151.0,0.0,0.0,0.0,0.0,-39131012.0,32678186.0,0.0,-11945000000.0,-11945000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34675000000.0,-34675000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60170153302.0,40547627152.0,49000000000.0,5639097655.0,-35000000000.0,-16571505.0,0.0,0.0,0.0,0.0,0.0,0.0,57172659052.0,0.0,4762486422.0,1597559121.0,0.0,-7463249423.0,1154142412.0,0.0,32582256.0,758153807.0,-501042713.0,0.0,124121149.0,-3700000000.0,0.0,38490689.0,0.0,-26799794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33780737552.0,-80700000.0,0.0,0.0,0.0,0.0,0.0,-132568922.0,-213268922.0,0.0,0.0,0.0,0.0,0.0,-50198415.0,0.0,-396828.0,-49801587.0,0.0,0.0,-50198415.0,33517270215.0,31333663618.0,31333663618.0,0.0,0.0,0.0,64850933833.0,64850933833.0,0.0,0.0,0.0,894226694800.0,-782471737900.0,0.0,0.0,0.0,0.0,0.0,0.0,1021555385290.0,0.0,-125625201.0,0.0,0.0,0.0,0.0,21136442936.0,35993652424.0,35993652424.0,35981902269.0,0.0,0.0,0.0,0.0,11750155.0,0.0,0.0,0.0,0.0,57130095360.0,57130095360.0,57039636020.0,0.0,0.0,0.0,90459340.0,0.0,0.0,0.0,0.0,0.0,0.0,226061824.0,-1112048274053.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
2167,2020-09-30,,Q,AAS,N,3,24764410382.0,6048804792.0,5871268068.0,0.0,0.0,0.0,0.0,-55001870.0,232538594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34675000000.0,34675000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90806358844.0,-27368642193.0,-60000000000.0,-3367347562.0,0.0,-70369089.0,0.0,0.0,0.0,0.0,0.0,0.0,-156617933531.0,0.0,-6191822237.0,-1434764611.0,0.0,7904759786.0,-64947313048.0,0.0,-88340909.0,495097190.0,-142395738.0,0.0,-115136171.0,-1217050352.0,0.0,68507148.0,0.0,-295624537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91129718357.0,0.0,0.0,0.0,0.0,0.0,0.0,226701804.0,226701804.0,0.0,0.0,122800000000.0,0.0,122800000000.0,-20050198415.0,0.0,396828.0,-20050595243.0,0.0,0.0,102749801585.0,11846785032.0,64850933833.0,64850933833.0,0.0,0.0,0.0,76697718865.0,76697718865.0,0.0,0.0,0.0,855375128100.0,-656954505400.0,0.0,0.0,0.0,0.0,0.0,0.0,894410034282.0,0.0,-309657434.0,0.0,0.0,0.0,0.0,-3823625614.0,57130095360.0,57130095360.0,57039636020.0,0.0,0.0,0.0,0.0,90459340.0,0.0,0.0,0.0,0.0,53306469746.0,53306469746.0,52715516505.0,0.0,0.0,0.0,590953241.0,0.0,0.0,0.0,0.0,0.0,0.0,152508792.0,-1096344625162.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
2168,2020-09-30,,Q,VGSC,N,3,9441756691.0,1436630136.0,1420297551.0,0.0,0.0,0.0,0.0,16332585.0,0.0,0.0,-1351800000.0,-1351800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27716578998.0,-12648705339.0,0.0,-17073681080.0,0.0,2005807421.0,0.0,0.0,0.0,0.0,0.0,0.0,-9425991462.0,-22932838500.0,-13633474.0,5034315396.0,0.0,22932838500.0,11873634011.0,0.0,0.0,2318015891.0,111797027.0,0.0,515752564.0,0.0,0.0,-2032011828.0,0.0,0.0,-60519050000.0,0.0,-60519050000.0,60519000000.0,0.0,0.0,60519000000.0,100595365.0,-13407482937.0,16363636.0,0.0,0.0,0.0,0.0,4128568479.0,-9262550822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182000000.0,-182000000.0,-9343955457.0,17038873434.0,17038873434.0,0.0,0.0,0.0,7694917977.0,7694917977.0,0.0,0.0,0.0,2282704618800.0,-1803550849882.0,0.0,0.0,0.0,0.0,0.0,0.0,-467941397958.0,0.0,341899462.0,0.0,0.0,0.0,-688991041460.0,-7313252737.0,8798795459.0,8798795459.0,8798795459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485542722.0,1485542722.0,1485542722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482767949.0,670123518301.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
2169,2020-09-30,,Q,VFS,N,3,8081723109.0,2527263803.0,380494684.0,0.0,0.0,0.0,0.0,7342465755.0,-8589270102.0,0.0,-5000.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86584717563.0,302964131.0,86000000000.0,281753432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95589211474.0,0.0,14190979512.0,-66704253.0,0.0,-3069204388.0,-74577360.0,0.0,-5792000.0,183194377.0,-289115704.0,0.0,6080.0,-2417066225.0,0.0,240669799.0,0.0,0.0,0.0,0.0,0.0,227419516.0,0.0,0.0,227419516.0,106198195186.0,-1000000000.0,0.0,0.0,0.0,0.0,0.0,373778825.0,-626221175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105571974011.0,123083186126.0,123083186126.0,0.0,0.0,0.0,228655160137.0,228655160137.0,0.0,0.0,0.0,7996325146195.0,-8481390921510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-485065775315.0,707761946210.0,707761946210.0,319702468210.0,0.0,0.0,0.0,388059478000.0,0.0,0.0,0.0,0.0,0.0,222696170895.0,222696170895.0,58432590195.0,0.0,0.0,0.0,0.0,164263580700.0,0.0,0.0,0.0,0.0,3393573466.0,84684557.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
2170,2020-06-30,,Q,SBBS,Y,3,-466333914.0,-1215301041.0,278712190.0,0.0,-1549964000.0,-36800000.0,0.0,-701075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466194997.0,1496574.0,0.0,1464698423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5518925500.0,0.0,0.0,3549289700.0,0.0,944645795.0,330973650.0,0.0,0.0,31502549.0,54737960.0,0.0,3237837.0,0.0,0.0,-963377617.0,0.0,0.0,0.0,0.0,0.0,-432717900.0,0.0,0.0,-432717900.0,3837290545.0,-764146327.0,0.0,0.0,0.0,0.0,0.0,6324257.0,-757822070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079468475.0,18070528417.0,7770528417.0,0.0,10300000000.0,0.0,21149996892.0,6843412283.0,0.0,14306584609.0,0.0,66390469900.0,-64550865000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63821104.0,0.0,0.0,0.0,0.0,2585295468.0,741030378.0,741030378.0,0.0,0.0,0.0,0.0,741030378.0,0.0,0.0,0.0,0.0,0.0,3326325846.0,3326325846.0,0.0,0.0,0.0,0.0,0.0,3326325846.0,0.0,0.0,0.0,0.0,93451844.0,534438529.0,809511672.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
2171,2020-09-30,,Q,SBBS,N,3,-1238773660.0,-899009329.0,316290305.0,0.0,-1098023000.0,70330000.0,0.0,-4823082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11099425041.0,0.0,0.0,-11099425041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5276148226.0,0.0,0.0,0.0,0.0,1098023000.0,5509661781.0,0.0,0.0,5766192.0,-5939027.0,0.0,-480718542.0,0.0,0.0,3777965.0,0.0,0.0,0.0,0.0,0.0,615000000.0,0.0,0.0,615000000.0,-7413931215.0,0.0,0.0,0.0,0.0,0.0,0.0,4823082.0,4823082.0,0.0,0.0,16736570000.0,0.0,16736570000.0,-6754500000.0,0.0,0.0,-6754500000.0,0.0,0.0,9982070000.0,2572961867.0,21149996892.0,6843412283.0,0.0,14306584609.0,0.0,23722958759.0,8405457153.0,0.0,15317501606.0,0.0,62048268600.0,-68759817900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122440157.0,0.0,0.0,0.0,0.0,1478280053.0,3326325846.0,3326325846.0,0.0,0.0,0.0,0.0,3326325846.0,0.0,0.0,0.0,0.0,0.0,4804605899.0,4804605899.0,0.0,0.0,0.0,0.0,0.0,4804605899.0,0.0,0.0,0.0,0.0,-182783552.0,-922294554.0,8312269510.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
2172,2020-12-31,,Y,AGR,Y,12,120991612113.0,-41502644282.0,4697754030.0,0.0,-46200398312.0,0.0,0.0,0.0,0.0,0.0,5923579416.0,4802356030.0,0.0,0.0,0.0,0.0,0.0,1121223386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4812255298.0,-4812255298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116589100766.0,-13606352123.0,-284745900000.0,98077047996.0,83885888585.0,-199785224.0,0.0,0.0,0.0,0.0,0.0,0.0,-52356969060.0,0.0,-1347935089.0,12587868791.0,0.0,960978944.0,750787879.0,0.0,-21000000.0,1306792476.0,11293140112.0,0.0,34005224715.0,0.0,0.0,3146743372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28243322889.0,-14865648000.0,0.0,0.0,0.0,0.0,0.0,0.0,-14865648000.0,0.0,0.0,758601769133.0,0.0,758601769133.0,-758601769133.0,0.0,0.0,-758601769133.0,0.0,0.0,0.0,13377674889.0,114169343924.0,54169343924.0,0.0,60000000000.0,0.0,127547018813.0,47547018813.0,0.0,80000000000.0,0.0,10056996873550.0,-9558381931500.0,0.0,0.0,0.0,0.0,0.0,0.0,-2297660908709.0,0.0,0.0,0.0,0.0,2197805474095.0,-129394239033.0,269365268403.0,149612555145.0,149612555145.0,146615976267.0,0.0,0.0,0.0,0.0,51951474.0,2944627404.0,0.0,0.0,0.0,418977823548.0,418977823548.0,412225211236.0,0.0,0.0,0.0,247259969.0,0.0,6505352343.0,0.0,0.0,0.0,0.0,1549530506.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
2173,2019-06-30,,Q,AGR,Y,3,17897770533.0,7788701336.0,864908898.0,0.0,5196435121.0,0.0,0.0,0.0,1727357317.0,0.0,644428396.0,637630896.0,0.0,0.0,0.0,0.0,0.0,6797500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377858727.0,-377858727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222806657620.0,-652219819.0,-40000000000.0,262736813700.0,0.0,722063739.0,0.0,0.0,0.0,0.0,0.0,0.0,240701680931.0,0.0,-3487154339.0,186882185.0,0.0,-1620792953.0,42191890.0,0.0,-40861300.0,-491271471.0,3337466274.0,0.0,19526051030.0,0.0,0.0,3471213359.0,0.0,-1727357317.0,55000000.0,0.0,55000000.0,-5000000.0,0.0,0.0,-5000000.0,266654722469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742506292500.0,0.0,742506292500.0,-932206292500.0,0.0,0.0,-932206292500.0,0.0,0.0,-189700000000.0,76954722469.0,3653889987.0,3653889987.0,0.0,0.0,0.0,80608612456.0,80608612456.0,0.0,0.0,0.0,2048392602900.0,-1380540142200.0,0.0,0.0,0.0,0.0,0.0,0.0,-784092842746.0,0.0,0.0,0.0,0.0,93683921426.0,-10980461042.0,-33536921662.0,238153336257.0,238153336257.0,235204570553.0,0.0,0.0,0.0,0.0,8596158.0,2940169546.0,0.0,0.0,0.0,204616414595.0,204616414595.0,201199790796.0,0.0,0.0,0.0,112497.0,0.0,3416511302.0,0.0,0.0,0.0,0.0,-1351344047.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
2174,2019-06-30,,Q,PGSC,Y,3,3581946375.0,-1925278808.0,17230968.0,0.0,1111993751.0,0.0,0.0,-759972582.0,66142258.0,-1111993751.0,18414510.0,18414510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60313349.0,-60313349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45964722744.0,101931082273.0,-155934465753.0,14867564771.0,0.0,-6828904035.0,0.0,0.0,0.0,0.0,0.0,0.0,-304100667559.0,1351669397.0,0.0,-2214478730.0,0.0,0.0,-339276000000.0,0.0,0.0,1762899602.0,0.0,0.0,79641196712.0,-1781589082.0,0.0,-18338994.0,0.0,-66142258.0,0.0,0.0,0.0,1256592948.0,0.0,0.0,1256592948.0,-302485898831.0,0.0,0.0,0.0,0.0,0.0,0.0,759972582.0,759972582.0,0.0,0.0,314900000000.0,0.0,314900000000.0,-134900000000.0,0.0,0.0,-134900000000.0,0.0,0.0,180000000000.0,-121725926249.0,398452454469.0,205452454469.0,0.0,193000000000.0,0.0,276726528220.0,62638051647.0,0.0,214088476573.0,0.0,2445286409310.0,-1252743362232.0,0.0,0.0,0.0,0.0,0.0,0.0,1212063818068.0,0.0,0.0,0.0,0.0,158373094787.0,0.0,5252529170.0,93542424534.0,93542424534.0,0.0,0.0,0.0,0.0,12974976812.0,80567447722.0,0.0,0.0,0.0,0.0,98794953704.0,98794953704.0,92991355093.0,0.0,0.0,0.0,0.0,5803598611.0,0.0,0.0,0.0,0.0,-1248679452.0,1208245590.0,-2557727430763.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
2175,2019-06-30,,Q,FTS,Y,3,113110283753.0,3596173756.0,3223537586.0,0.0,33110000.0,0.0,0.0,0.0,0.0,0.0,-25298973.0,-25298973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58342180923.0,-58342180923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-461391494.0,5998647648.0,0.0,-7070440175.0,0.0,610401033.0,0.0,0.0,0.0,0.0,0.0,0.0,-10301491477.0,0.0,6522384.0,-491279680.0,0.0,248954840.0,-173333785.0,0.0,112844430.0,-4881154.0,0.0,0.0,242611697.0,-9542626046.0,0.0,298848057.0,0.0,0.0,0.0,0.0,0.0,-4989098.0,0.0,0.0,-4989098.0,48037486136.0,-3829759780.0,0.0,0.0,0.0,0.0,0.0,0.0,-3829759780.0,0.0,-871600.0,444400000000.0,0.0,444400000000.0,-362400000000.0,0.0,0.0,-362400000000.0,0.0,-54200004000.0,27799124400.0,72006850756.0,18819669187.0,18819669187.0,0.0,0.0,0.0,90826519943.0,35826519943.0,0.0,55000000000.0,0.0,7560597788300.0,-7367471809930.0,0.0,0.0,0.0,0.0,0.0,0.0,-387998210115.0,0.0,-1486351351.0,0.0,0.0,396696185683.0,-392195585328.0,-191857982741.0,1067785004941.0,1067785004941.0,1066234256016.0,0.0,0.0,0.0,0.0,0.0,1550748925.0,0.0,0.0,0.0,875927022200.0,875927022200.0,869875672920.0,0.0,0.0,0.0,0.0,0.0,6051349280.0,0.0,0.0,0.0,339526170.0,-532771628.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
2176,2019-09-30,,Q,VDS,N,3,11524224647.0,5037516452.0,1428413984.0,-8970.0,6000016445.0,0.0,0.0,-2515365819.0,0.0,0.0,-7624778529.0,-7624778529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230444716.0,230444716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30792785089.0,33619625627.0,0.0,-58255138458.0,0.0,-6157272258.0,0.0,0.0,0.0,0.0,0.0,0.0,-35269919423.0,0.0,0.0,922097215.0,0.0,1309708341.0,-11165843701.0,0.0,0.0,-1950692992.0,0.0,0.0,3045039649.0,0.0,0.0,-834894501.0,0.0,0.0,0.0,0.0,0.0,4197451655.0,0.0,0.0,4197451655.0,-26102512137.0,-590000000.0,0.0,0.0,0.0,0.0,0.0,2515365819.0,1925365819.0,0.0,0.0,720223000000.0,0.0,720223000000.0,-629684000000.0,0.0,0.0,-629684000000.0,0.0,-3329823800.0,87209176200.0,63032029882.0,83465806060.0,83465806060.0,0.0,0.0,0.0,146497835942.0,146497835942.0,0.0,0.0,0.0,1272996904060.0,-1262791950300.0,0.0,0.0,0.0,0.0,0.0,0.0,10091669677251.0,0.0,0.0,0.0,0.0,416082885113.0,-412165321500.0,-220828895011.0,549357903335.0,549357903335.0,539364596656.0,0.0,8731099273.0,0.0,760677204.0,0.0,501530202.0,0.0,0.0,0.0,328529008324.0,328529008324.0,304335694329.0,0.0,8808589216.0,0.0,0.0,10965630964.0,4419093815.0,0.0,0.0,0.0,124460812.0,0.0,-10326621089635.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
